Time,X_pos,Y_pos,X_vel,Y_vel,X_acl,Y_acl,Angle,Ang_vel,Ang_acl
41.86,-1798.3684048256775,4905.970035187953,-44.582900326150195,-79.28520169422494,0.0,-9.81,857.115000000038,21.00000000000003,0
41.87,-1798.814233828939,4905.17620217101,-44.582900326150195,-79.38330169422494,0.0,-9.81,857.325000000038,21.00000000000003,0
41.88,-1799.2600628322004,4904.381388154068,-44.582900326150195,-79.48140169422494,0.0,-9.81,857.535000000038,21.00000000000003,0
41.89,-1799.705891835462,4903.585593137126,-44.582900326150195,-79.57950169422494,0.0,-9.81,857.7450000000381,21.00000000000003,0
41.9,-1800.1517208387233,4902.788817120184,-44.582900326150195,-79.67760169422495,0.0,-9.81,857.9550000000381,21.00000000000003,0
41.910000000000004,-1800.5975498419848,4901.991060103242,-44.582900326150195,-79.77570169422495,0.0,-9.81,858.1650000000382,21.00000000000003,0
41.92,-1801.0433788452463,4901.192322086299,-44.582900326150195,-79.87380169422495,0.0,-9.81,858.3750000000382,21.00000000000003,0
41.93,-1801.4892078485077,4900.3926030693565,-44.582900326150195,-79.97190169422495,0.0,-9.81,858.5850000000382,21.00000000000003,0
41.94,-1801.9350368517692,4899.591903052415,-44.582900326150195,-80.07000169422496,0.0,-9.81,858.7950000000383,21.00000000000003,0
41.95,-1802.3808658550306,4898.790222035473,-44.582900326150195,-80.16810169422496,0.0,-9.81,859.0050000000383,21.00000000000003,0
41.96,-1802.826694858292,4897.9875600185305,-44.582900326150195,-80.26620169422496,0.0,-9.81,859.2150000000383,21.00000000000003,0
41.97,-1803.2725238615535,4897.183917001588,-44.582900326150195,-80.36430169422496,0.0,-9.81,859.4250000000384,21.00000000000003,0
41.980000000000004,-1803.718352864815,4896.379292984646,-44.582900326150195,-80.46240169422497,0.0,-9.81,859.6350000000384,21.00000000000003,0
41.99,-1804.1641818680764,4895.573687967703,-44.582900326150195,-80.56050169422497,0.0,-9.81,859.8450000000385,21.00000000000003,0
42.0,-1804.6100108713379,4894.767101950761,-44.582900326150195,-80.65860169422497,0.0,-9.81,860.0550000000385,21.00000000000003,0
42.01,-1805.0558398745993,4893.959534933819,-44.582900326150195,-80.75670169422497,0.0,-9.81,860.2650000000385,21.00000000000003,0
42.02,-1805.5016688778608,4893.150986916877,-44.582900326150195,-80.85480169422497,0.0,-9.81,860.4750000000386,21.00000000000003,0
42.03,-1805.9474978811222,4892.3414578999345,-44.582900326150195,-80.95290169422498,0.0,-9.81,860.6850000000386,21.00000000000003,0
42.04,-1806.3933268843837,4891.530947882992,-44.582900326150195,-81.05100169422498,0.0,-9.81,860.8950000000386,21.00000000000003,0
42.050000000000004,-1806.8391558876451,4890.71945686605,-44.582900326150195,-81.14910169422498,0.0,-9.81,861.1050000000387,21.00000000000003,0
42.06,-1807.2849848909066,4889.906984849107,-44.582900326150195,-81.24720169422498,0.0,-9.81,861.3150000000387,21.00000000000003,0
42.07,-1807.730813894168,4889.093531832165,-44.582900326150195,-81.34530169422499,0.0,-9.81,861.5250000000387,21.00000000000003,0
42.08,-1808.1766428974295,4888.279097815223,-44.582900326150195,-81.44340169422499,0.0,-9.81,861.7350000000388,21.00000000000003,0
42.09,-1808.622471900691,4887.463682798281,-44.582900326150195,-81.54150169422499,0.0,-9.81,861.9450000000388,21.00000000000003,0
42.1,-1809.0683009039524,4886.647286781339,-44.582900326150195,-81.639601694225,0.0,-9.81,862.1550000000389,21.00000000000003,0
42.11,-1809.5141299072138,4885.829909764397,-44.582900326150195,-81.737701694225,0.0,-9.81,862.3650000000389,21.00000000000003,0
42.12,-1809.9599589104753,4885.011551747454,-44.582900326150195,-81.835801694225,0.0,-9.81,862.5750000000389,21.00000000000003,0
42.13,-1810.4057879137367,4884.1922127305115,-44.582900326150195,-81.933901694225,0.0,-9.81,862.785000000039,21.00000000000003,0
42.14,-1810.8516169169982,4883.37189271357,-44.582900326150195,-82.032001694225,0.0,-9.81,862.995000000039,21.00000000000003,0
42.15,-1811.2974459202596,4882.550591696628,-44.582900326150195,-82.130101694225,0.0,-9.81,863.205000000039,21.00000000000003,0
42.160000000000004,-1811.743274923521,4881.7283096796855,-44.582900326150195,-82.228201694225,0.0,-9.81,863.4150000000391,21.00000000000003,0
42.17,-1812.1891039267825,4880.905046662743,-44.582900326150195,-82.32630169422501,0.0,-9.81,863.6250000000391,21.00000000000003,0
42.18,-1812.634932930044,4880.080802645801,-44.582900326150195,-82.42440169422501,0.0,-9.81,863.8350000000391,21.00000000000003,0
42.19,-1813.0807619333054,4879.255577628858,-44.582900326150195,-82.52250169422501,0.0,-9.81,864.0450000000392,21.00000000000003,0
42.2,-1813.526590936567,4878.429371611916,-44.582900326150195,-82.62060169422502,0.0,-9.81,864.2550000000392,21.00000000000003,0
42.21,-1813.9724199398283,4877.6021845949745,-44.582900326150195,-82.71870169422502,0.0,-9.81,864.4650000000393,21.00000000000003,0
42.22,-1814.4182489430898,4876.774016578032,-44.582900326150195,-82.81680169422502,0.0,-9.81,864.6750000000393,21.00000000000003,0
42.230000000000004,-1814.8640779463512,4875.94486756109,-44.582900326150195,-82.91490169422502,0.0,-9.81,864.8850000000393,21.00000000000003,0
42.24,-1815.3099069496127,4875.114737544148,-44.582900326150195,-83.01300169422503,0.0,-9.81,865.0950000000394,21.00000000000003,0
42.25,-1815.7557359528741,4874.283626527205,-44.582900326150195,-83.11110169422503,0.0,-9.81,865.3050000000394,21.00000000000003,0
42.26,-1816.2015649561356,4873.451534510263,-44.582900326150195,-83.20920169422503,0.0,-9.81,865.5150000000394,21.00000000000003,0
42.27,-1816.647393959397,4872.618461493321,-44.582900326150195,-83.30730169422503,0.0,-9.81,865.7250000000395,21.00000000000003,0
42.28,-1817.0932229626585,4871.784407476379,-44.582900326150195,-83.40540169422503,0.0,-9.81,865.9350000000395,21.00000000000003,0
42.29,-1817.53905196592,4870.949372459437,-44.582900326150195,-83.50350169422504,0.0,-9.81,866.1450000000395,21.00000000000003,0
42.300000000000004,-1817.9848809691814,4870.1133564424945,-44.582900326150195,-83.60160169422504,0.0,-9.81,866.3550000000396,21.00000000000003,0
42.31,-1818.4307099724429,4869.276359425552,-44.582900326150195,-83.69970169422504,0.0,-9.81,866.5650000000396,21.00000000000003,0
42.32,-1818.8765389757043,4868.4383814086095,-44.582900326150195,-83.79780169422504,0.0,-9.81,866.7750000000397,21.00000000000003,0
42.33,-1819.3223679789658,4867.599422391667,-44.582900326150195,-83.89590169422505,0.0,-9.81,866.9850000000397,21.00000000000003,0
42.34,-1819.7681969822272,4866.759482374725,-44.582900326150195,-83.99400169422505,0.0,-9.81,867.1950000000397,21.00000000000003,0
42.35,-1820.2140259854887,4865.918561357783,-44.582900326150195,-84.09210169422505,0.0,-9.81,867.4050000000398,21.00000000000003,0
42.36,-1820.65985498875,4865.076659340841,-44.582900326150195,-84.19020169422505,0.0,-9.81,867.6150000000398,21.00000000000003,0
42.37,-1821.1056839920116,4864.233776323898,-44.582900326150195,-84.28830169422505,0.0,-9.81,867.8250000000398,21.00000000000003,0
42.38,-1821.551512995273,4863.389912306956,-44.582900326150195,-84.38640169422506,0.0,-9.81,868.0350000000399,21.00000000000003,0
42.39,-1821.9973419985345,4862.545067290013,-44.582900326150195,-84.48450169422506,0.0,-9.81,868.2450000000399,21.00000000000003,0
42.4,-1822.443171001796,4861.6992412730715,-44.582900326150195,-84.58260169422506,0.0,-9.81,868.45500000004,21.00000000000003,0
42.410000000000004,-1822.8890000050574,4860.8524342561295,-44.582900326150195,-84.68070169422506,0.0,-9.81,868.66500000004,21.00000000000003,0
42.42,-1823.3348290083188,4860.004646239187,-44.582900326150195,-84.77880169422507,0.0,-9.81,868.87500000004,21.00000000000003,0
42.43,-1823.7806580115803,4859.155877222245,-44.582900326150195,-84.87690169422507,0.0,-9.81,869.08500000004,21.00000000000003,0
42.44,-1824.2264870148417,4858.306127205303,-44.582900326150195,-84.97500169422507,0.0,-9.81,869.2950000000401,21.00000000000003,0
42.45,-1824.6723160181032,4857.45539618836,-44.582900326150195,-85.07310169422507,0.0,-9.81,869.5050000000401,21.00000000000003,0
42.46,-1825.1181450213646,4856.603684171418,-44.582900326150195,-85.17120169422508,0.0,-9.81,869.7150000000402,21.00000000000003,0
42.47,-1825.563974024626,4855.750991154476,-44.582900326150195,-85.26930169422508,0.0,-9.81,869.9250000000402,21.00000000000003,0
42.480000000000004,-1826.0098030278875,4854.897317137534,-44.582900326150195,-85.36740169422508,0.0,-9.81,870.1350000000402,21.00000000000003,0
42.49,-1826.455632031149,4854.042662120592,-44.582900326150195,-85.46550169422508,0.0,-9.81,870.3450000000403,21.00000000000003,0
42.5,-1826.9014610344104,4853.187026103649,-44.582900326150195,-85.56360169422508,0.0,-9.81,870.5550000000403,21.00000000000003,0
42.51,-1827.3472900376719,4852.330409086707,-44.582900326150195,-85.66170169422509,0.0,-9.81,870.7650000000403,21.00000000000003,0
42.52,-1827.7931190409333,4851.472811069764,-44.582900326150195,-85.75980169422509,0.0,-9.81,870.9750000000404,21.00000000000003,0
42.53,-1828.2389480441948,4850.614232052822,-44.582900326150195,-85.85790169422509,0.0,-9.81,871.1850000000404,21.00000000000003,0
42.54,-1828.6847770474562,4849.7546720358805,-44.582900326150195,-85.9560016942251,0.0,-9.81,871.3950000000405,21.00000000000003,0
42.550000000000004,-1829.1306060507177,4848.894131018938,-44.582900326150195,-86.0541016942251,0.0,-9.81,871.6050000000405,21.00000000000003,0
42.56,-1829.5764350539791,4848.032609001996,-44.582900326150195,-86.1522016942251,0.0,-9.81,871.8150000000405,21.00000000000003,0
42.57,-1830.0222640572406,4847.170105985054,-44.582900326150195,-86.2503016942251,0.0,-9.81,872.0250000000406,21.00000000000003,0
42.58,-1830.468093060502,4846.306621968111,-44.582900326150195,-86.3484016942251,0.0,-9.81,872.2350000000406,21.00000000000003,0
42.59,-1830.9139220637635,4845.442156951169,-44.582900326150195,-86.4465016942251,0.0,-9.81,872.4450000000406,21.00000000000003,0
42.6,-1831.359751067025,4844.576710934227,-44.582900326150195,-86.54460169422511,0.0,-9.81,872.6550000000407,21.00000000000003,0
42.61,-1831.8055800702864,4843.710283917285,-44.582900326150195,-86.64270169422511,0.0,-9.81,872.8650000000407,21.00000000000003,0
42.62,-1832.2514090735478,4842.842875900343,-44.582900326150195,-86.74080169422511,0.0,-9.81,873.0750000000407,21.00000000000003,0
42.63,-1832.6972380768093,4841.9744868834005,-44.582900326150195,-86.83890169422511,0.0,-9.81,873.2850000000408,21.00000000000003,0
42.64,-1833.1430670800708,4841.105116866458,-44.582900326150195,-86.93700169422512,0.0,-9.81,873.4950000000408,21.00000000000003,0
42.65,-1833.5888960833322,4840.2347658495155,-44.582900326150195,-87.03510169422512,0.0,-9.81,873.7050000000409,21.00000000000003,0
42.660000000000004,-1834.0347250865937,4839.363433832573,-44.582900326150195,-87.13320169422512,0.0,-9.81,873.9150000000409,21.00000000000003,0
42.67,-1834.480554089855,4838.491120815631,-44.582900326150195,-87.23130169422512,0.0,-9.81,874.1250000000409,21.00000000000003,0
42.68,-1834.9263830931166,4837.617826798689,-44.582900326150195,-87.32940169422513,0.0,-9.81,874.335000000041,21.00000000000003,0
42.69,-1835.372212096378,4836.743551781747,-44.582900326150195,-87.42750169422513,0.0,-9.81,874.545000000041,21.00000000000003,0
42.7,-1835.8180410996395,4835.868295764804,-44.582900326150195,-87.52560169422513,0.0,-9.81,874.755000000041,21.00000000000003,0
42.71,-1836.263870102901,4834.992058747862,-44.582900326150195,-87.62370169422513,0.0,-9.81,874.9650000000411,21.00000000000003,0
42.72,-1836.7096991061624,4834.114840730919,-44.582900326150195,-87.72180169422514,0.0,-9.81,875.1750000000411,21.00000000000003,0
42.730000000000004,-1837.1555281094238,4833.236641713977,-44.582900326150195,-87.81990169422514,0.0,-9.81,875.3850000000411,21.00000000000003,0
42.74,-1837.6013571126853,4832.357461697035,-44.582900326150195,-87.91800169422514,0.0,-9.81,875.5950000000412,21.00000000000003,0
42.75,-1838.0471861159467,4831.477300680093,-44.582900326150195,-88.01610169422514,0.0,-9.81,875.8050000000412,21.00000000000003,0
42.76,-1838.4930151192082,4830.596158663151,-44.582900326150195,-88.11420169422514,0.0,-9.81,876.0150000000413,21.00000000000003,0
42.77,-1838.9388441224696,4829.714035646209,-44.582900326150195,-88.21230169422515,0.0,-9.81,876.2250000000413,21.00000000000003,0
42.78,-1839.384673125731,4828.830931629266,-44.582900326150195,-88.31040169422515,0.0,-9.81,876.4350000000413,21.00000000000003,0
42.79,-1839.8305021289925,4827.9468466123235,-44.582900326150195,-88.40850169422515,0.0,-9.81,876.6450000000414,21.00000000000003,0
42.800000000000004,-1840.276331132254,4827.061780595382,-44.582900326150195,-88.50660169422515,0.0,-9.81,876.8550000000414,21.00000000000003,0
42.81,-1840.7221601355154,4826.17573357844,-44.582900326150195,-88.60470169422516,0.0,-9.81,877.0650000000414,21.00000000000003,0
42.82,-1841.1679891387769,4825.288705561497,-44.582900326150195,-88.70280169422516,0.0,-9.81,877.2750000000415,21.00000000000003,0
42.83,-1841.6138181420383,4824.400696544555,-44.582900326150195,-88.80090169422516,0.0,-9.81,877.4850000000415,21.00000000000003,0
42.84,-1842.0596471452998,4823.511706527613,-44.582900326150195,-88.89900169422516,0.0,-9.81,877.6950000000415,21.00000000000003,0
42.85,-1842.5054761485612,4822.62173551067,-44.582900326150195,-88.99710169422517,0.0,-9.81,877.9050000000416,21.00000000000003,0
42.86,-1842.9513051518227,4821.730783493728,-44.582900326150195,-89.09520169422517,0.0,-9.81,878.1150000000416,21.00000000000003,0
42.87,-1843.3971341550841,4820.838850476786,-44.582900326150195,-89.19330169422517,0.0,-9.81,878.3250000000417,21.00000000000003,0
42.88,-1843.8429631583456,4819.945936459844,-44.582900326150195,-89.29140169422517,0.0,-9.81,878.5350000000417,21.00000000000003,0
42.89,-1844.288792161607,4819.052041442902,-44.582900326150195,-89.38950169422517,0.0,-9.81,878.7450000000417,21.00000000000003,0
42.9,-1844.7346211648685,4818.15716542596,-44.582900326150195,-89.48760169422518,0.0,-9.81,878.9550000000418,21.00000000000003,0
42.910000000000004,-1845.18045016813,4817.261308409017,-44.582900326150195,-89.58570169422518,0.0,-9.81,879.1650000000418,21.00000000000003,0
42.92,-1845.6262791713914,4816.3644703920745,-44.582900326150195,-89.68380169422518,0.0,-9.81,879.3750000000418,21.00000000000003,0
42.93,-1846.0721081746528,4815.466651375133,-44.582900326150195,-89.78190169422518,0.0,-9.81,879.5850000000419,21.00000000000003,0
42.94,-1846.5179371779143,4814.567851358191,-44.582900326150195,-89.88000169422519,0.0,-9.81,879.7950000000419,21.00000000000003,0
42.95,-1846.9637661811757,4813.6680703412485,-44.582900326150195,-89.97810169422519,0.0,-9.81,880.005000000042,21.00000000000003,0
42.96,-1847.4095951844372,4812.767308324306,-44.582900326150195,-90.07620169422519,0.0,-9.81,880.215000000042,21.00000000000003,0
42.97,-1847.8554241876986,4811.865565307364,-44.582900326150195,-90.17430169422519,0.0,-9.81,880.425000000042,21.00000000000003,0
42.980000000000004,-1848.30125319096,4810.962841290421,-44.582900326150195,-90.2724016942252,0.0,-9.81,880.635000000042,21.00000000000003,0
42.99,-1848.7470821942215,4810.0591362734785,-44.582900326150195,-90.3705016942252,0.0,-9.81,880.8450000000421,21.00000000000003,0
43.0,-1849.192911197483,4809.154450256537,-44.582900326150195,-90.4686016942252,0.0,-9.81,881.0550000000421,21.00000000000003,0
43.01,-1849.6387402007445,4808.248783239595,-44.582900326150195,-90.5667016942252,0.0,-9.81,881.2650000000422,21.00000000000003,0
43.02,-1850.084569204006,4807.342135222652,-44.582900326150195,-90.6648016942252,0.0,-9.81,881.4750000000422,21.00000000000003,0
43.03,-1850.5303982072674,4806.43450620571,-44.582900326150195,-90.7629016942252,0.0,-9.81,881.6850000000422,21.00000000000003,0
43.04,-1850.9762272105288,4805.525896188768,-44.582900326150195,-90.86100169422521,0.0,-9.81,881.8950000000423,21.00000000000003,0
43.050000000000004,-1851.4220562137903,4804.616305171825,-44.582900326150195,-90.95910169422521,0.0,-9.81,882.1050000000423,21.00000000000003,0
43.06,-1851.8678852170517,4803.705733154883,-44.582900326150195,-91.05720169422521,0.0,-9.81,882.3150000000423,21.00000000000003,0
43.07,-1852.3137142203132,4802.794180137941,-44.582900326150195,-91.15530169422522,0.0,-9.81,882.5250000000424,21.00000000000003,0
43.08,-1852.7595432235746,4801.881646120999,-44.582900326150195,-91.25340169422522,0.0,-9.81,882.7350000000424,21.00000000000003,0
43.09,-1853.205372226836,4800.968131104057,-44.582900326150195,-91.35150169422522,0.0,-9.81,882.9450000000425,21.00000000000003,0
43.1,-1853.6512012300975,4800.053635087114,-44.582900326150195,-91.44960169422522,0.0,-9.81,883.1550000000425,21.00000000000003,0
43.11,-1854.097030233359,4799.138158070172,-44.582900326150195,-91.54770169422522,0.0,-9.81,883.3650000000425,21.00000000000003,0
43.12,-1854.5428592366204,4798.221700053229,-44.582900326150195,-91.64580169422523,0.0,-9.81,883.5750000000426,21.00000000000003,0
43.13,-1854.9886882398819,4797.304261036287,-44.582900326150195,-91.74390169422523,0.0,-9.81,883.7850000000426,21.00000000000003,0
43.14,-1855.4345172431433,4796.385841019345,-44.582900326150195,-91.84200169422523,0.0,-9.81,883.9950000000426,21.00000000000003,0
43.15,-1855.8803462464048,4795.466440002403,-44.582900326150195,-91.94010169422523,0.0,-9.81,884.2050000000427,21.00000000000003,0
43.160000000000004,-1856.3261752496662,4794.546057985461,-44.582900326150195,-92.03820169422524,0.0,-9.81,884.4150000000427,21.00000000000003,0
43.17,-1856.7720042529277,4793.624694968518,-44.582900326150195,-92.13630169422524,0.0,-9.81,884.6250000000427,21.00000000000003,0
43.18,-1857.2178332561891,4792.702350951576,-44.582900326150195,-92.23440169422524,0.0,-9.81,884.8350000000428,21.00000000000003,0
43.19,-1857.6636622594506,4791.779025934634,-44.582900326150195,-92.33250169422524,0.0,-9.81,885.0450000000428,21.00000000000003,0
